"idx";"gender";"birth";"test";"start_theta";"filler";"lang";"group";"q_id";"items";"answers";"comment";"theta";"se_theta";"final";"start_date";"end_date"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.10664;mama;pl;gesty;32;Wzrusza ramionami lub rozkłada ręce, żeby pokazać, że czegoś nie ma.;0;;1.62593;0.254478;0;"2023-02-17 16:36:51";"2023-02-17 16:38:28"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.10664;mama;pl;gesty;33;Na niby miesza łyżeczką płyn w naczyniu.;1;;1.62983;0.253927;0;"2023-02-17 16:36:51";"2023-02-17 16:38:28"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.10664;mama;pl;gesty;34;Wącha kwiatki.;1;;1.63373;0.253466;0;"2023-02-17 16:36:51";"2023-02-17 16:38:28"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.10664;mama;pl;gesty;35;Mlaszcze („mniam mniam”), żeby pokazać, że coś mu smakuje.;1;;1.64075;0.253796;1;"2023-02-17 16:36:51";"2023-02-17 16:38:28"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.13201;mama;pl;mowa;1;mama/mamusia;1;Pa pa, Bim bam bom, nunu (piers), muuu (krowa), ko ko (kura), brum brum (auto), ciuch (pociąg, ciuchcia), hau hau (pies), to, daj,  je (jedzie, idzie) nos, ioio (karetka, straż pozarna), mmm (kręci energicznie głową- nie), ;0.485022;0.735883;0;"2023-02-17 16:38:33";"2023-02-17 16:39:48"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.13201;mama;pl;mowa;2;tak;0;Pa pa, Bim bam bom, nunu (piers), muuu (krowa), ko ko (kura), brum brum (auto), ciuch (pociąg, ciuchcia), hau hau (pies), to, daj,  je (jedzie, idzie) nos, ioio (karetka, straż pozarna), mmm (kręci energicznie głową- nie), ;0.221558;0.614539;0;"2023-02-17 16:38:33";"2023-02-17 16:39:48"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.13201;mama;pl;mowa;3;nie;1;Pa pa, Bim bam bom, nunu (piers), muuu (krowa), ko ko (kura), brum brum (auto), ciuch (pociąg, ciuchcia), hau hau (pies), to, daj,  je (jedzie, idzie) nos, ioio (karetka, straż pozarna), mmm (kręci energicznie głową- nie), ;0.556718;0.480055;0;"2023-02-17 16:38:33";"2023-02-17 16:39:48"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.13201;mama;pl;mowa;4;muu [krowa];1;Pa pa, Bim bam bom, nunu (piers), muuu (krowa), ko ko (kura), brum brum (auto), ciuch (pociąg, ciuchcia), hau hau (pies), to, daj,  je (jedzie, idzie) nos, ioio (karetka, straż pozarna), mmm (kręci energicznie głową- nie), ;0.798556;0.436804;0;"2023-02-17 16:38:33";"2023-02-17 16:39:48"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.13201;mama;pl;mowa;5;kot;1;Pa pa, Bim bam bom, nunu (piers), muuu (krowa), ko ko (kura), brum brum (auto), ciuch (pociąg, ciuchcia), hau hau (pies), to, daj,  je (jedzie, idzie) nos, ioio (karetka, straż pozarna), mmm (kręci energicznie głową- nie), ;1.11569;0.41045;0;"2023-02-17 16:38:33";"2023-02-17 16:39:48"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.13201;mama;pl;mowa;6;picie;1;Pa pa, Bim bam bom, nunu (piers), muuu (krowa), ko ko (kura), brum brum (auto), ciuch (pociąg, ciuchcia), hau hau (pies), to, daj,  je (jedzie, idzie) nos, ioio (karetka, straż pozarna), mmm (kręci energicznie głową- nie), ;1.41875;0.352952;0;"2023-02-17 16:38:33";"2023-02-17 16:39:48"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.13201;mama;pl;mowa;7;czapka;0;Pa pa, Bim bam bom, nunu (piers), muuu (krowa), ko ko (kura), brum brum (auto), ciuch (pociąg, ciuchcia), hau hau (pies), to, daj,  je (jedzie, idzie) nos, ioio (karetka, straż pozarna), mmm (kręci energicznie głową- nie), ;1.29198;0.250313;0;"2023-02-17 16:38:33";"2023-02-17 16:39:48"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.13201;mama;pl;mowa;8;pupa;0;Pa pa, Bim bam bom, nunu (piers), muuu (krowa), ko ko (kura), brum brum (auto), ciuch (pociąg, ciuchcia), hau hau (pies), to, daj,  je (jedzie, idzie) nos, ioio (karetka, straż pozarna), mmm (kręci energicznie głową- nie), ;1.22163;0.222218;0;"2023-02-17 16:38:33";"2023-02-17 16:39:48"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.13201;mama;pl;mowa;9;buty;0;Pa pa, Bim bam bom, nunu (piers), muuu (krowa), ko ko (kura), brum brum (auto), ciuch (pociąg, ciuchcia), hau hau (pies), to, daj,  je (jedzie, idzie) nos, ioio (karetka, straż pozarna), mmm (kręci energicznie głową- nie), ;1.15574;0.209151;0;"2023-02-17 16:38:33";"2023-02-17 16:39:48"
"8OHcp6Sfv5oNPFsboKRyj";chłopiec;"2021-07-21";;-1.13201;mama;pl;mowa;10;nos;1;Pa pa, Bim bam bom, nunu (piers), muuu (krowa), ko ko (kura), brum brum (auto), ciuch (pociąg, ciuchcia), hau hau (pies), to, daj,  je (jedzie, idzie) nos, ioio (karetka, straż pozarna), mmm (kręci energicznie głową- nie), ;1.30085;0.16547;1;"2023-02-17 16:38:33";"2023-02-17 16:39:48"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;1;Wyciąga rękę, aby pokazać trzymany przedmiot.;1;;0.0423051;0.949595;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;2;Czesze się szczotką lub grzebieniem.;1;;0.465261;0.681162;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;3;Myje i wyciera twarz lub ręce.;1;;0.815933;0.569066;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;4;Karmienie łyżką.;1;;1.13453;0.511037;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;5;Mycie lub wycieranie.;1;;1.45102;0.474615;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;6;Przewijanie lub wysadzanie.;0;;1.4909;0.417827;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;7;Ubieranie (próby wkładania czapki czy butów lub skarpetek).;1;;1.57054;0.397356;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;8;Karmienie z butelki.;1;;1.62605;0.385493;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;9;„Myje” naczynia.;1;;1.72683;0.389526;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;10;Przykrywanie kocykiem.;1;;1.75661;0.382624;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;11;Trzyma samolocik i lata nim.;0;;1.64288;0.340893;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;12;Huśtanie, kołysanie, usypianie.;0;;1.4131;0.288007;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;13;Czesanie.;1;;1.44405;0.281131;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;14;Przelewa płyny na niby.;0;;1.3155;0.255556;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;15;Wożenie w wózku.;0;;1.18824;0.23482;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;16;Kładzenie do łóżka.;0;;1.06607;0.2185;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;17;Kładzie palec na ustach („cicho!”).;1;;1.10006;0.216436;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;18;Zakłada korale, bransoletkę lub zegarek;0;;1.00722;0.20702;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;19;Noszenie na rękach.;1;;1.02241;0.204099;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;20;Pokazuje, że coś jest gorące, dmuchając lub odsuwając palec.;1;;1.03873;0.201636;0;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.56678;mama;pl;gesty;21;Wkłada buta lub skarpetkę.;1;;1.05128;0.199601;1;"2023-02-17 18:46:47";"2023-02-17 18:48:43"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.5164;mama;pl;mowa;1;mama/mamusia;1;;0.485022;0.735883;0;"2023-02-17 18:48:48";"2023-02-17 18:50:18"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.5164;mama;pl;mowa;2;tak;1;;0.947586;0.581886;0;"2023-02-17 18:48:48";"2023-02-17 18:50:18"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.5164;mama;pl;mowa;3;picie;0;;0.951619;0.432081;0;"2023-02-17 18:48:48";"2023-02-17 18:50:18"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.5164;mama;pl;mowa;4;kot;1;;1.16026;0.334251;0;"2023-02-17 18:48:48";"2023-02-17 18:50:18"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.5164;mama;pl;mowa;5;buty;1;;1.43195;0.271407;0;"2023-02-17 18:48:48";"2023-02-17 18:50:18"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.5164;mama;pl;mowa;6;czapka;0;;1.33318;0.212116;0;"2023-02-17 18:48:48";"2023-02-17 18:50:18"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.5164;mama;pl;mowa;7;pupa;0;;1.26936;0.192104;0;"2023-02-17 18:48:48";"2023-02-17 18:50:18"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.5164;mama;pl;mowa;8;nos;0;;1.22113;0.182737;0;"2023-02-17 18:48:48";"2023-02-17 18:50:18"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.5164;mama;pl;mowa;9;jajko;0;;1.17495;0.180027;0;"2023-02-17 18:48:48";"2023-02-17 18:50:18"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.5164;mama;pl;mowa;10;oko;0;;1.13014;0.179528;0;"2023-02-17 18:48:48";"2023-02-17 18:50:18"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.5164;mama;pl;mowa;11;piłka;0;;1.0945;0.178962;0;"2023-02-17 18:48:48";"2023-02-17 18:50:18"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.5164;mama;pl;mowa;12;lalka;1;;1.14623;0.161765;1;"2023-02-17 18:48:48";"2023-02-17 18:50:18"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;1;auto/samochód;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;0.141062;0.866046;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;2;stół;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;0.610151;0.551349;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;3;mydło;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;0.936794;0.484101;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;4;nożyczki;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.15967;0.434849;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;5;kieszeń;0;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.0157;0.318779;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;6;półka/regał;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.15212;0.306057;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;7;otwarty;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.23756;0.296568;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;8;kapelusz;0;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.11615;0.240127;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;9;ciężki;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.17838;0.232609;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;10;kupić;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.22907;0.227257;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;11;nasz;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.30247;0.228969;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;12;sanki;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.41094;0.236902;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;13;czarny;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.53395;0.243919;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;14;biały;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.61397;0.243478;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;15;inny;0;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.51042;0.211913;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;16;śnieg;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.56478;0.209812;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;17;drugi;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.60093;0.206694;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;18;coś;0;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.51854;0.188064;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;19;taki;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.55026;0.186081;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;20;tamten;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.58189;0.184962;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;21;palić (się);1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.60852;0.183852;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;22;księżyc;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.62717;0.182118;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;23;pingwin;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.64915;0.181164;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;24;trochę/troszkę;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.67;0.180362;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;25;lis;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.6889;0.17956;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;26;wilk;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.70765;0.178944;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;27;dlaczego?/czemu?;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.72084;0.177923;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;28;jeż;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.7347;0.177191;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;29;praca;0;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.66637;0.164117;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;30;jaki?;0;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.60177;0.153341;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;31;koszula;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.61308;0.152416;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;32;wiewiórka;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.62597;0.151792;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;33;dżem;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.63777;0.151239;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;34;koszyk;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.64755;0.150548;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;35;ślimak;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.65789;0.150057;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;36;tramwaj;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.67353;0.150301;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;37;cukier;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.6838;0.149939;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;38;majtki;0;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.63368;0.142123;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;39;robak;0;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.58612;0.135384;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;40;chory;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.59376;0.134699;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
ZgScdWc7LlqnNNtsXxwXN;chłopiec;"2021-11-14";;-1.39652;mama;pl;rozumienie;41;statek;1;Synek rozumie bardzo dużą ilość zwierząt, rozróżnia pojazdy, pokazuje je palcem. Ogólnie dużo czytamy i dlatego wie które to zwierzątko ;1.60254;0.134199;0;"2023-02-17 18:50:24";"2023-02-17 18:52:22"
